# Program: SpeAcouPy
# Version: 0.5.1
# Generated: 2025-08-17T11:29:51.592378+02:00
Frequency (Hz),Impedance Magnitude (Ω),Impedance Phase (degrees),SPL (dB-SPL @ 1m / 2pi)
5.000000000000001,5.582954464353655,4.428814725294814,45.447796499060686
5.128734747734854,5.585092126414655,4.526874165948186,45.86114734589508
5.260784022524576,5.587290132779342,4.627301901396237,46.27561254172868
5.396233163330027,5.589550809570748,4.73015253015825,46.69114917461803
5.535169706329974,5.591876581500988,4.8354820359030555,47.10771540139925
5.67768344149277,5.594269977017654,4.943347824880732,47.52527047892158
5.823866470604554,5.596733633724425,5.05380876469934,47.943774789402944
5.9738132667915025,5.599270304093625,5.166925224526494,48.36318986034154
6.127620735574607,5.601882861489879,5.282759116801088,48.78347837941423
6.285388277496415,5.604574306525332,5.401373940545909,49.20460420478629
6.447217852360235,5.607347773768508,5.522834826379778,49.62653237124756
6.613214045123283,5.610206538830561,5.64720858333348,50.049229092578344
6.78348413348639,5.613154025854491,5.774563747582533,50.472661760534024
6.958138157223937,5.61619381543492,5.904970633218198,50.89679894082302
7.137288989298832,5.619329652998229,6.0385013851863505,51.32161036643457
7.321052408808456,5.622565457675254,6.175230034535161,51.74706692865676
7.509547175808775,5.625905331701326,6.3152325561220835,52.17314066610602
7.702895108064919,5.629353570381438,6.4585869289427364,52.599804752071904
7.901221159777872,5.63291467266133,6.605373199257087,53.02703348046174
8.10465350233813,5.63659335234892,6.755673546701871,53.454802250612076
8.313323607158505,5.640394550034211,6.909572353592438,53.88308755121549
8.527366330639655,5.644323445760075,7.067156277634524,54.31186694359426
8.746920001323168,5.648385472500959,7.2285143282825,54.74111904453463
8.972126509288621,5.6525863305116095,7.393737947000545,55.17082350888005
9.203131397852315,5.6569320026136545,7.562921091702663,55.600961012065184
9.440083957626959,5.661428770494018,7.736160325670653,56.03151323275816
9.683137323003145,5.666083232096155,7.913554911271916,56.462462835764036
9.932448571114893,5.670902320192643,8.095206908825617,56.893793455329075
10.188178823353269,5.675893322236228,8.281221280993691,57.32548967897277
10.450493349493657,5.681063901595765,8.471706003103264,57.75753703196259
10.719561674504021,5.68642212029401,8.666772179840109,58.18992196253517
10.995557688103116,5.691976463375811,8.866534168788036,58.6226318279569
11.27865975713951,5.697735865048228,9.071109711327978,59.05565488150718
11.569050840864024,5.703709736748518,9.280620071451892,59.48898026045776
11.866918609170089,5.7099079973120865,9.49519018309121,59.922597975112915
12.172455563878396,5.716341105430496,9.714948806608874,60.35649889896633
12.485859163144312,5.723020094609776,9.940028695155974,60.79067476002264
12.807331949068374,5.729956610861885,10.17056677165101,61.2251181333231
13.137081678592338,5.737162953387468,10.40670431720099,61.65982243470735
13.475321457765487,5.744652118536552,10.648587171849897,62.09478191583493
13.822269879467784,5.7524378473657585,10.896365948611418,62.529991660482665
14.178151164679049,5.7605346771467,11.150196261819644,62.96544758212518
14.543195307385362,5.76895799722083,11.410238970914918,63.40114642279782
14.91763822321635,5.77772410964187,11.676660440870648,63.83708575323163
