Frequency [Hz]	Impedance Phase [deg]	Impedance Magnitude [ohm]
10.748733399207	8.79982930995072	5.64106399776543
10.9050773266526	8.91529737997037	5.64422061545346
11.0636953288883	9.03233060025215	5.64744325389929
11.2246204830937	9.15095136151109	5.65073361478526
11.3878863475669	9.27118243243946	5.65409345125228
11.5535269687227	9.39304696866315	5.65752456972758
11.7215768881925	9.51656852200904	5.66102883183013
11.8920711500272	9.64177105009685	5.66460815635784
12.0650453080052	9.76867892626929	5.66826452136076
12.2405354330466	9.89731694987479	5.67199996630463
12.4185781207348	10.0277103569182	5.67581659432965
12.5992104989487	10.1598848310952	5.67971657460937
12.7824702356043	10.2938665152264	5.68370214481507
12.9683955465101	10.4296820231096	5.68777561369121
13.1570252033364	10.5673584518069	5.6919393637481
13.3483985417003	10.7069233943858	5.69619585407798
13.5425554693689	10.8484049531351	5.70054762330139
13.7395364745809	10.9918317532747	5.70499729265099
13.93938263449	11.1372329571806	5.70954756920051
14.142135623731	11.28463827915	5.71420124924699
14.34783772311	11.4340780007258	5.71896122185493
14.5565318284219	11.5855829866094	5.72383047257168
14.768261459395	11.7391847011835	5.72881208732383
14.9830707687668	11.8949152256739	5.73390925650525
15.2010045514911	12.0528072759773	5.73912527926775
15.4221082540794	12.2128942211839	5.74446356802661
15.6464279840777	12.3752101028254	5.74992765319348
15.874010519682	12.53978965488	5.75552118815046
16.1049033194925	12.7066683245664	5.76124795447987
16.339154532411	12.8758822939634	5.76711186746532
16.5768130076809	13.0474685024877	5.77311698188067
16.8179283050743	13.2214646702697	5.77926749808487
17.0625507052269	13.3979093224658	5.7855677684417
17.3107312201229	13.5768418145459	5.79202230408478
17.562521603733	13.7583023586008	5.79863578205008
17.8179743628068	13.9423320507113	5.80541305279915
18.077142767822	14.1289728994262	5.81235914815859
18.3400808640934	14.3182678553949	5.81947928970267
18.6068434830429	14.5102608422057	5.82677889760847
18.8774862536339	14.7049967884804	5.83426360001464
19.1520656139715	14.9025216612777	5.84193924291765
19.4306388230721	15.1028825008617	5.8498119006417
19.7132639728038	15.306127456892	5.85788788692141
20	15.5123058260952	5.86617376663928
20.2909066987505	15.7214680914788	5.87467636826343
20.5860447328698	15.9336659631515	5.88340279703443
20.8854756485483	16.1489524208143	5.89236044895421
21.1892618871859	16.3673817579923	5.90155702563403
21.4974667984139	16.5890096280743	5.91100055006336
21.8101546533052	16.8138930922336	5.92069938336633
22.1273906577767	17.0420906693041	5.93066224261813
22.4492409661875	17.2736623876856	5.94089821979957
22.7757726951338	17.5086698393565	5.95141680197491
23.1070539374455	17.7471762360745	5.96222789278474
23.443153776385	17.9892464678418	5.97334183535423
23.7841423000544	18.2349471637212	5.98476943672524
24.1300906160104	18.4843467550813	5.99652199393041
24.4810708660931	18.7375155413574	6.00861132183802
