Frequency [Hz]	Total Phase [deg]	Vent 1 SPL [dB]	Total SPL 2pi [dB]
118.14609167516	49.6786656076723	84.5274801321126	98.2093486079607
119.864566150135	48.2660422268761	84.2292510899126	98.1618003581663
121.608036411929	46.8862244395101	83.9299885408848	98.1132201065796
123.376866032635	45.5383657354303	83.6298288747028	98.0637440963547
125.171423872622	44.2216175442489	83.3288977065855	98.0134977973152
126.992084157456	42.9351332973352	83.0273104702228	97.9625964987601
128.83922655594	41.6780719314072	82.7251730099336	97.9111459015019
130.713236259288	40.4496008826654	82.4225821653807	97.859242702463
132.614504061447	39.2488986194206	82.1196263435181	97.8069751665049
134.543426440594	38.0751567593925	81.8163860736227	97.7544236813421
136.500405641815	36.9275818155261	81.5129345422747	97.7016612924059
138.485849760983	35.8053966114871	81.209338106019	97.6487542153886
140.500172829864	34.7078414050848	80.9056567801641	97.5957623249257
142.543794902454	33.6341747548714	80.6019447027832	97.5427396184809
144.617142142576	32.5836741621526	80.2982505734801	97.4897346549954
146.720646912747	31.5556365176934	79.9946180668838	97.4367909682665
148.854747864343	30.5493783795689	79.6910862211603	97.3839474553423
151.019890029071	29.5642361059136	79.3876898020782	97.3312387404708
153.216524911772	28.5995658638011	79.0844596433607	97.278695515335
155.445110584577	27.6547435331392	78.7814229641959	97.2263448564451
157.70611178243	26.7291645223123	78.4786036648796	97.1742105206639
160	25.8222435103242	78.1760226016321	97.1223132199047
162.327253590004	24.933414128405	77.8736978416667	97.0706708760805
164.688357862959	24.062128592426	77.571644899608	97.019298857402
167.083805188386	23.2078572960088	77.2698769563511	96.968210197116
169.514095097487	22.3700883729103	76.9684050614428	96.9174157957643
171.979734387311	21.5483272361068	76.6672383200347	96.866924608014
174.481237226441	20.7420960999616	76.3663840654278	96.8167438150774
177.019125262213	19.9509334909525	76.0658480181842	96.7668789836986
179.5939277295	19.1743937516244	75.7656344327416	96.7173342126404
182.206181561071	18.4120465417258	75.4657462324151	96.6681122675581
184.856431499564	17.6634763398623	75.1661851336273	96.6192147050992
187.54523021108	16.9282819484604	74.8669517601559	96.5706419870195
190.273138400435	16.2060760043553	74.5680457481433	96.5223935850589
193.040724928083	15.4964844969069	74.2694658425629	96.474468077272
195.848566928745	14.7991462951902	73.9712099857929	96.4268632364649
198.697249931757	14.1137126854939	73.673275398905	96.379576111344
201.58736798318	13.4398469200985	73.3756586562323	96.3326031009416
204.519523769669	12.7772237780737	73.0783557537404	96.2859400228439
207.494328744162	12.1255291386388	72.7813621716908	96.239582175706
