Frequency [Hz]	Total Phase [deg]	Total SPL 2pi [dB]
18.077142767822	125.215526960885	79.2107940830813
18.3400808640934	124.644111117516	79.4008740419353
18.6068434830429	124.069666941236	79.5900332068529
18.8774862536339	123.492226904885	79.778267038447
19.1520656139715	122.911823237867	79.9655711709375
19.4306388230721	122.328487866753	80.1519414090787
19.7132639728038	121.742252356554	80.3373737245656
20	121.15314785288	80.5218642519173
20.2909066987505	120.561205025155	80.7054092838432
20.5860447328698	119.966454011109	80.8880052660921
20.8854756485483	119.368924362727	81.0696487917929
21.1892618871859	118.768644993859	81.250336595292
21.4974667984139	118.165644129688	81.4300655454978
21.8101546533052	117.559949258232	81.6088326387414
22.1273906577767	116.951587084099	81.7866349911674
22.4492409661875	116.34058348465	81.9634698306673
22.7757726951338	115.726963468781	82.1393344883716
23.1070539374455	115.110751138481	82.3142263897182
23.443153776385	114.491969653355	82.4881430451146
23.7841423000544	113.870641198272	82.6610820402144
24.1300906160104	113.246786954303	82.8330410258307
24.4810708660931	112.620427073108	83.0040177075074
24.8371562414697	111.991580654916	83.1740098347744
25.1984209978975	111.360265730242	83.3430151901116
25.5649404712086	110.72649924548	83.5110315776484
25.9367910930202	110.090297052494	83.6780568116269
26.3140504066728	109.451673902321	83.8440887046582
26.6967970834007	108.810643443107	84.0091250558019
27.0851109387379	108.16721822237	84.1731636384993
27.4790729491618	107.521409693671	84.3362021883939
27.87876526898	106.873228227803	84.4982383910713
28.2842712474619	106.222683128537	84.6592698697524
28.69567544622	105.569782653013	84.8192941729756
29.1130636568437	104.914534036811	84.9783087623022
29.53652291879	104.256943523759	85.1363110000825
29.9661415375336	103.597016400493	85.2932981373181
30.4020091029823	102.934757035802	85.4492673016593
30.8442165081588	102.270168924765	85.604215485574
31.2928559681555	101.603254737667	85.7581395347277
31.748021039364	100.934016373702	85.9110361366131
32.2098066389851	100.262455019414	86.0629018094682
32.678309064822	99.5885712118586	86.2137328915236
33.1536260153617	98.9123649064185	86.3635255306175
33.6358566101486	98.2338355492291	86.5122756742192
34.1251014104537	97.5529821541228	86.6599790599025
34.6214624402457	96.8698033840136	86.8066312063069
35.125043207466	96.1842976366162	86.9522274046298
35.6359487256136	95.496463134386	87.0967627106881
36.154285535644	94.8062980185477	87.2402319375912
36.6801617281868	94.11380044707	87.3826296490642
37.2136869660859	93.4189686964248	87.5239501534618
37.7549725072677	92.7218012669563	87.6641874985132
38.3041312279429	92.0222969916683	87.8033354668354
38.8612776461442	91.3204551482228	87.9413875722548
39.4265279456075	90.6162755739238	88.0783370569747
40	89.9097587834472	88.2141768896242
40.581813397501	89.2009060890557	88.3488997642266
41.1720894657397	88.4897197230239	88.4824981001196
41.7709512970966	87.7762029619775	88.6149640428626
42.3785237743718	87.0603602528363	88.7462894661614
42.9949335968278	86.3421973400271	88.876465974841
43.6203093066103	85.6217213936203	89.0054849088942
44.2547813155533	84.8989411380213	89.133337348632
44.8984819323749	84.1738669808321	89.2600141209588
45.5515453902677	83.4465111414796	89.385505806794
46.2141078748909	82.7168877791912	89.5098027496553
46.88630755277	81.9850131198808	89.632895065422
47.5682846001088	81.2509055814915	89.7547726532851
48.2601812320209	80.5145858973284	89.8754252078946
48.9621417321862	79.7760772369004	89.9948422327055
49.6743124829394	79.035405323775	90.113013054522
50.3968419957949	78.2925985499433	90.2299268392335
51.1298809424172	77.54768808618	90.3455726087329
51.8735821860404	76.8007079878753	90.4599392589999
52.6281008133455	76.051695295815	90.57301557933
53.3935941668014	75.3006901313762	90.6847902726811
54.1702218774757	74.5477357856097	90.7952519771057
54.9581458983236	73.7928788016825	90.9043892882311
55.75753053796	73.0361690501576	91.0121907827414
56.5685424949238	72.2776597965982	91.118645042813
57.39135089244	71.5174077609968	91.2237406814438
58.2261273136875	70.7554731685415	91.3274663686159
59.07304583758	69.9919197912559	91.4298108582196
59.9322830750673	69.2268149800681	91.5307630156649
60.8040182059646	68.4602296868933	91.630311846098
61.6884330163176	67.6922384763438	91.7284465231347
62.585711936311	66.9229195267158	91.8251564180183
63.496042078728	66.1523546199394	91.9204311291027
64.4196132779702	65.3806291202215	92.014260511557
65.356618129644	64.6078319411557	92.106634707184
66.3072520307235	63.8340555011217	92.1975441742396
67.2717132202972	63.0593956668509	92.2869797171373
68.2502028209074	62.2839516850868	92.37493251592
69.2429248804914	61.5078261023289	92.4613941553761
70.250086414932	60.7311246727059	92.5463566536794
71.2718974512271	59.9539562540883	92.629812490428
72.3085710712881	59.176432692609	92.7117546339587
73.3603234563737	58.3986686958294	92.7921765678146
74.4273739321717	57.6207816948462	92.8710723162448
75.5099450145355	56.8428916957032	92.9484364686169
76.6082624558859	56.065121120532	93.0242642026274
77.7225552922885	55.2875946389064	93.0985513061992
78.853055891215	54.5104389899581	93.1712941979592
80	53.7337827958546	93.2424899461964
81.1636267950019	52.9577563672959	93.3121362862073
82.3441789314794	52.1824915017372	93.3802316359414
83.5419025941931	51.4081212750888	93.44677510987
84.7570475487436	50.6347798276891	93.5117665310086
85.9898671936557	49.8626021453789	93.5752064410323
87.2406186132206	49.0917238365407	93.6370961084363
88.5095626311066	48.3222809059877	93.6974375346991
89.7969638647499	47.5544095266085	93.756233458422
91.1030907805353	46.7882458096868	93.813487357424
92.4282157497818	46.0239255748201	93.8692034487872
93.7726151055401	45.2615841203612	93.9233866868544
95.1365692002177	44.5013559953036	93.9760427591956
96.5203624640417	43.7433747735123	94.0271780805666
97.9242834643725	42.987772831189	94.0767997848981
99.3486249658787	42.2346811284318	94.1249157153593
100.79368399159	41.4842289957179	94.1715344125542
102.259761884834	40.7365439261058	94.216665100914
103.747164372081	39.9917513739062	94.2603176733616
105.256201626691	39.2499745605304	94.3025026743275
106.787188333603	38.5113342881716	94.3432312812099
108.340443754951	37.7759487619221	94.3825152843714
109.916291796647	37.0439334208738	94.4203670657772
111.51506107592	36.3154007786888	94.4567995763785
113.137084989848	35.5904602740675	94.4918263123539
114.78270178488	34.8692181314789	94.5254612903214
116.452254627375	34.1517772324573	94.5577190216379
118.14609167516	33.4382369977017	94.5886144859033
119.864566150135	32.7286932801588	94.6181631037876
121.608036411929	32.0232382692028	94.6463807092998
123.376866032635	31.3219604059699	94.6732835216147
125.171423872622	30.6249443098446	94.6988881165738
126.992084157456	29.9322707160393	94.7232113979732
128.83922655594	29.2440164241577	94.7462705687483
130.713236259288	28.5602542575796	94.7680831021623
132.614504061447	27.8810530334595	94.7886667131002
134.543426440594	27.2064775430872	94.8080393295658
136.500405641815	26.5365885423191	94.8262190644756
138.485849760983	25.8714427517533	94.8432241878348
140.500172829864	25.2110928662877	94.8590730993791
142.543794902454	24.5555875736746	94.8737843017559
144.617142142576	23.9049715816582	94.8873763743169
146.720646912747	23.2592856532639	94.8998679475833
148.854747864343	22.6185666497871	94.9112776784427
151.019890029071	21.9828475810223	94.9216242261276
153.216524911772	21.3521576622575	94.9309262290215
155.445110584577	20.7265223775565	94.9392022823301
157.70611178243	20.1059635488489	94.9464709166532
160	19.4904994103447	94.9527505774807
162.327253590004	18.8801446877964	94.9580596056384
164.688357862959	18.2749106821351	94.962416218697
167.083805188386	17.6748053570167	94.9658384933573
169.514095097487	17.0798334298206	94.968344348817
171.979734387311	16.4899964656604	94.9699515311223
174.481237226441	15.9052929739746	94.9706775985004
177.019125262213	15.3257185072834	94.9705399076682
179.5939277295	14.7512657617133	94.9695556011063
182.206181561071	14.1819246789063	94.9677415952863
184.856431499564	13.6176825489526	94.9651145698334
187.54523021108	13.0585241140002	94.9616909576077
190.273138400435	12.5044316722165	94.9574869356807
193.040724928083	11.9553851817956	94.9525184171859
195.848566928745	11.4113623647246	94.9468010440156
198.697249931757	10.8723388100423	94.9403501803394
201.58736798318	10.338288076341	94.9331809069152
204.519523769669	9.80918179328597	94.9253080161631
207.494328744162	9.28498976193943	94.9167460079725
210.512403253382	8.76568005370078	94.9075090862123
213.574376667206	8.25121910768821	94.8976111559119
216.680887509903	7.74157182640654	94.8870658210814
219.832583593294	7.23670166956149	94.8758863831414
223.03012215184	6.73657074589803	94.8640858399283
226.274169979695	6.24113990295429	94.8516768852452
229.56540356976	5.75036881463812	94.8386719089283
232.90450925475	5.26421606654696	94.8250829973961
236.29218335032	4.78263923896469	94.8109219346529
239.729132300269	4.30559498748123	94.7962002037175
243.216072823858	3.83303912119289	94.7809289884473
246.753732065271	3.36492667845128	94.7651191757311
250.342847745244	2.90121200013939	94.7487813580228
253.984168314912	2.4418488004623	94.7319258361903
257.678453111881	1.98679023524888	94.7145626226542
261.426472518576	1.53598896776805	94.6967014447922
265.229008122894	1.08939723207131	94.6783517485857
269.086852881189	0.646966893878949	94.6595227024861
273.00081128363	0.208649509033587	94.64022320148
276.971699521966	-0.225603620449823	94.6204618713327
281.000345659728	-0.655841392703898	94.6002470729898
285.087589804909	-1.08211285466079	94.5795869071204
289.234284285152	-1.50446715299429	94.558489218782
293.441293825495	-1.92295348730733	94.5369616021928
297.709495728687	-2.33762106551726	94.5150114055944
302.039780058142	-2.74851906138849	94.4926457361909
306.433049823544	-3.15569657416058	94.4698714651505
310.890221169154	-3.55920259021819	94.4466952326563
315.41222356486	-3.95908594674757	94.4231234529948
320	-4.35539529732351	94.3991623196706
324.654507180007	-4.7481790793704	94.3748178105358
329.376715725918	-5.13748548343974	94.3500956929267
334.167610376772	-5.52336242424675	94.3250015287954
339.028190194974	-5.90585751340882	94.2995406798314
343.959468774623	-6.28501803382839	94.2737183125625
348.962474452882	-6.66089091566312	94.2475394034295
354.038250524427	-7.03352271382739	94.2210087438282
359.187855458999	-7.40295958696905	94.1941309451117
364.412363122141	-7.76924727786634	94.1669104435485
369.712862999127	-8.13243109519128	94.1393515052309
375.090460422161	-8.49255589658598	94.1114582309297
380.546276800871	-8.84966607299982	94.0832345608904
386.081449856167	-9.20380553423699	94.0546842795687
391.69713385749	-9.55501769566379	94.0258110203001
397.394499863515	-9.90334546602788	93.9966182699024
403.174735966359	-10.2488312363417	93.9671093732085
409.039047539338	-10.5915168697845	93.9372875375259
414.988657488323	-10.9314436925771	93.9071558370228
421.024806506764	-11.2686524857881	93.8767172170379
427.148753334411	-11.6031834780276	93.8459744983136
433.361775019806	-11.9350763389879	93.8149303811509
439.665167186588	-12.2643701737934	93.7835874494849
446.06024430368	-12.5911035181198	93.7519481748809
452.54833995939	-12.9153143340469	93.7200149204508
459.13080713952	-13.2370400066089	93.6877899446882
465.8090185095	-13.5563173410094	93.6552754052237
472.58436670064	-13.8731825604663	93.6224733624996
479.458264600538	-14.1876713046563	93.589385783364
486.432145647717	-14.4998186287285	93.556014544585
493.507464130541	-14.8096590028572	93.5223614362855
500.685695490488	-15.1172263123063	93.4884281652984
507.968336629824	-15.4225538579785	93.4542163584442
515.356906223761	-15.7256743574228	93.4197275657293
522.852945037152	-16.0266199462759	93.3849632634686
530.458016245788	-16.3254221801142	93.3499248573311
538.173705762377	-16.6221120366926	93.3146136853105
546.001622567259	-16.9167199185492	93.2790310206205
553.943399043932	-17.2092756559547	93.2431780745176
562.000691319456	-17.4998085101866	93.2070559990509
570.175179609817	-17.7883471771086	93.1706658897406
578.468568570305	-18.0749197910384	93.1340087881857
586.88258765099	-18.3595539288849	93.0970856846028
595.418991457374	-18.6422766145385	93.0598975202967
604.079560116284	-18.9231143234999	93.0224451900637
612.866099647087	-19.20209298773	92.9847295445291
621.780442338308	-19.4792380007084	92.9467513924199
630.82444712972	-19.7545742226857	92.9085115027736
640	-20.028125986116	92.8700106070848
649.309014360015	-20.2999171012584	92.8312494013905
658.753431451835	-20.5699708619341	92.7922285482943
668.335220753545	-20.8383100514279	92.7529486789333
678.056380389949	-21.1049569485239	92.7134103948846
687.918937549246	-21.3699333336642	92.6736142700175
697.924948905765	-21.6332604952211	92.6335608522879
708.076501048853	-21.8949592358727	92.5932506654792
718.375710917999	-22.1550498790734	92.5526842108897
728.824726244283	-22.4135522756111	92.5118619689668
739.425725998255	-22.6704858102411	92.4707844008904
750.180920844321	-22.9258694083908	92.4294519501059
761.092553601741	-23.1797215429271	92.3878650438077
772.162899712334	-23.4320602409783	92.3460240943745
783.39426771498	-23.682903090805	92.3039295007572
794.78899972703	-23.932267248713	92.2615816498205
806.349471932719	-24.1801694460019	92.2189809176398
818.078095078676	-24.4266259959434	92.1761276707524
829.977314976646	-24.671652800784	92.1330222673664
842.049613013528	-24.9152653587658	92.0896650585266
854.297506668822	-25.1574787711618	92.0460563892389
866.723550039611	-25.3983077493189	92.002196599554
879.330334373177	-25.6377666217051	91.9580860256106
892.12048860736	-25.8758693409565	91.913725000641
905.096679918781	-26.1126294909183	91.8691138559368
918.26161427904	-26.3480602936777	91.8242529217788
931.618037019	-26.582174616583	91.7791425283293
945.16873340128	-26.8149849792465	91.7337830064893
958.916529201076	-27.0465035605263	91.68817468872
972.864291295434	-27.2767422054848	91.6423179098314
987.014928261082	-27.5057124323193	91.5962130077359
1001.37139098098	-27.7334254392627	91.5498603241703
1015.93667325965	-27.9598921114506	91.5032602053858
1030.71381244752	-28.1851230277521	91.4564130028057
1045.7058900743	-28.4091284675612	91.4093190736539
1060.91603249158	-28.6319184175468	91.3619787815528
1076.34741152475	-28.853502578358	91.3143924970918
1092.00324513452	-29.0738903712827	91.266560598368
1107.88679808786	-29.2930909448575	91.2184834714984
1124.00138263891	-29.5111131814254	91.170161511105
1140.35035921963	-29.7279657036406	91.1215951207739
1156.93713714061	-29.9436568809177	91.0727847134873
1173.76517530198	-30.1581948358232	91.0237307120312
1190.83798291475	-30.3715874504079	90.9744335493779
1208.15912023257	-30.5838423724776	90.9248936690444
1225.73219929417	-30.7949670218016	90.8751115254269
1243.56088467662	-31.0049685962564	90.8250875841131
1261.64889425944	-31.2138540779034	90.7748223221715
1280	-31.421630238999	90.7243162284189
1298.61802872003	-31.628303647936	90.6735698036665
1317.50686290367	-31.8338806751146	90.6225835609457
1336.67044150709	-32.0383674987424	90.5713580257135
1356.1127607799	-32.2417701105608	90.5198937360376
1375.83787509849	-32.4440943214987	90.4681912427635
1395.84989781153	-32.6453457672503	90.4162511096619
1416.15300209771	-32.8455299137781	90.3640739135585
1436.751421836	-33.0446520627384	90.3116602444462
1457.64945248857	-33.2427173568294	90.2590107055798
1478.85145199651	-33.4397307850608	90.2061259135547
1500.36184168864	-33.6356971879441	90.1530064983685
1522.18510720348	-33.8306212626036	90.0996531034682
1544.32579942467	-34.0245075678058	90.0460663857808
1566.78853542996	-34.2173605289087	89.9922470157306
1589.57799945406	-34.4091844427289	89.9381956772407
1612.69894386544	-34.5999834823265	89.8839130677221
1636.15619015735	-34.7897617017081	89.8293998980488
1659.95462995329	-34.9785230404462	89.7746568925196
1684.09922602706	-35.1662713282159	89.7196847888083
1708.59501333764	-35.3530102892475	89.6644843379011
1733.44710007922	-35.5387435466964	89.6090563040229
1758.66066874635	-35.7234746269281	89.5534014645518
1784.24097721472	-35.90720696372	89.4975206099236
1810.19335983756	-36.0899439023786	89.4414145435254
1836.52322855808	-36.2716887037734	89.3850840815792
1863.236074038	-36.4524445482858	89.3285300530163
1890.33746680256	-36.632214539675	89.2717532993419
1917.83305840215	-36.8110017088596	89.2147546744918
1945.72858259087	-36.9888090176151	89.15753504468
1974.02985652216	-37.1656393621893	89.1000952882382
2002.74278196195	-37.3414955768329	89.0424362954484
2031.87334651929	-37.5163804372481	88.9845589683672
2061.42762489505	-37.6902966639548	88.9264642206438
2091.41178014861	-37.8632469255734	88.8681529773315
